vuln_id,affected_package,ecosystem,severity,fix_commits_found,functions_mined,num_functions_mined,functions_capped,source_repo
GHSA-w853-jp5j-5j7f,filelock,pypi,medium,1,UnixFileLock;WindowsFileLock;_is_reparse_point,3,False,tox-dev/filelock
GHSA-r6h4-mm7h-8pmq,pymdown-extensions,pypi,low,1,parse_version,1,False,facelessuser/pymdown-extensions
GHSA-6gvq-jcmp-8959,altcha,pypi,medium,6,,0,False,altcha-org/altcha-lib-ex
GHSA-r7v6-mfhq-g3m2,fickling,pypi,high,2,UnsafeImportsML;unsafe_imports,2,False,trailofbits/fickling
GHSA-565g-hwwr-4pp3,fickling,pypi,high,2,unsafe_imports,1,False,trailofbits/fickling
GHSA-3pmh-24wp-xpf4,Weblate,pypi,medium,1,Meta;create;destroy;get;groups;list;notifications;notifications_details;perm_check;test_blank;test_contributions;test_filter;test_filter_superuser;test_filter_user;test_get_anonymous;test_post_notifications;test_put;test_remove_group;test_result;test_result_anonymous,20,True,WeblateOrg/weblate
GHSA-pj86-258h-qrvf,Weblate,pypi,medium,1,HandlerResponse;azure_hook_helper;bitbucket_hook_helper;post;validate_full_name,5,False,WeblateOrg/weblate
GHSA-m6hq-f4w9-qrjj,Weblate,pypi,low,2,form_invalid;get;post;validate_invitation,4,False,WeblateOrg/weblate
GHSA-qhmc-3mvr-f2j4,django-allauth,pypi,medium,2,_create_token_response;_pre_token;poll_device_code;post;update_device_state;validate_bearer_token;validate_refresh_token,7,False,pennersr/django-allauth
GHSA-8m3c-c723-h4p4,django-allauth,pypi,medium,1,get_default_scope,1,False,pennersr/django-allauth
GHSA-fv47-pqh6-wxgq,apache-airflow,pypi,medium,2,_serialize_rendered_fields,1,False,apache/airflow
GHSA-x37w-7p52-8f49,mayan-edms,pypi,low,0,,0,False,
GHSA-774q-r975-vqwp,mayan-edms,pypi,low,0,,0,False,
GHSA-75mj-4g74-9rg2,utcp,pypi,high,1,CallTemplate;call_tool;call_tool_streaming;convert_api;register_manual,5,False,universal-tool-calling-protocol/python-utcp
GHSA-fxmw-jcgr-w44v,pgadmin4,pypi,critical,3,get_sql_util_args;has_meta_commands;use_restore_utility,3,False,pgadmin-org/pgadmin4
GHSA-6h2f-wjhf-4wjx,pyrofork,pypi,medium,1,progress,1,False,Mayuri-Chan/pyrofork
GHSA-9rwj-6rc7-p77c,langgraph-checkpoint-sqlite,pypi,high,1,__init__;_decode_ns_text;_get_filter_condition;_prepare_batch_search_queries;_validate_filter_key;_where_value;alist;list,8,False,langchain-ai/langgraph
GHSA-4c65-9gqf-4w8h,cai-framework,pypi,critical,1,run_ssh_command_with_credentials,1,False,aliasrobotics/cai
GHSA-wx63-35hw-2482,mad-proxy,pypi,medium,0,,0,False,
GHSA-5923-r76v-mprm,taguette,pypi,medium,1,get;is_next_url_safe;logout;post;sanitize_next_url;send_error;test_export_filename;test_login;test_next_url;test_redirects_to_index,10,False,remram44/taguette
GHSA-hxp3-63hc-5366,nicegui,pypi,high,1,add_media_files,1,False,zauberzeug/nicegui
GHSA-2m4f-cg75-76w2,nicegui,pypi,medium,1,__init__;_handle_content_change;_set_props;add_layer;force_reload;mouse_handler;svg_content,7,False,zauberzeug/nicegui
GHSA-72qc-wxch-74mg,nicegui,pypi,medium,1,add_css;add_scss,2,False,zauberzeug/nicegui
GHSA-577h-p2hh-v4mv,langflow,pypi,critical,4,AuthSettings;DunderAccessTransformer;SecurityLevel;SecurityViolationError;Settings;TypeIgnore;ValidationErrors;ValidationResult;_build_component_hash_cache;_create_langflow_execution_context;_get_blocked_builtins;_get_blocked_modules;_get_component_hash_cache;_get_index_file_path;_get_security_level;_handle_module_attributes;_import_module_with_warnings;_is_core_component;_is_core_component_by_code;_is_core_component_impl;add_type_ignores;build_class_constructor;build_custom_class;clear_cache;compile_class_code;create_class;create_isolated_builtins;create_isolated_import;create_type_ignore_class;ensure_type_ignore;eval_function;execute_function;execute_in_isolated_env;extract_class_code;get_blocked_builtins;get_blocked_modules;get_default_imports;get_qualname;get_security_level;isolated_import;prepare_global_scope;safe_getattr;safe_hasattr;validate_code;visit_Attribute;visit_Module,46,True,langflow-ai/langflow
GHSA-2xpw-w6gg-jr37,urllib3,pypi,high,1,BrotliDecoder;BytesQueueBuffer;GzipDecoder;ZstdDecoder;__init__;_decode;_decompress;_init_decoder;decompress;flush;get;has_unconsumed_tail;read;read1;read_chunked;stream;test_brotlipy;tests_impl,18,True,urllib3/urllib3
GHSA-gm62-xv2j-4w53,urllib3,pypi,high,1,MultiDecoder,1,False,urllib3/urllib3
GHSA-c6xv-rcvw-v685,open-webui,pypi,high,1,BannerModel;get_allow_block_lists;get_filtered_results;get_web_loader;is_string_allowed;resolve_hostname;safe_validate_urls,7,False,open-webui/open-webui
GHSA-frv8-gffc-37px,open-webui,pypi,low,0,,0,False,
GHSA-3mwv-j45g-vp3w,composio,pypi,medium,0,,0,False,
GHSA-8ggh-xwr9-3373,ansible,pypi,medium,1,main,1,False,ansible-collections/community.general
GHSA-qhqw-rrw9-25rm,asyncmy,pypi,critical,0,,0,False,
GHSA-vrcr-9hj9-jcg6,Django,pypi,medium,4,_get_model_from_node;_make_parser;fast_cache_clearing;getInnerTextList,4,False,django/django
GHSA-rqw2-ghq9-44m7,Django,pypi,medium,5,SQLCompiler;__str__;quote_name_unless_alias,3,False,django/django
GHSA-g2jx-37x6-6438,arcade-mcp-server,pypi,medium,3,ArcadeSettings;create_arcade_mcp;start_server_process;track_tasks_middleware,4,False,ArcadeAI/arcade-mcp
GHSA-8fr4-5q9j-m8gm,vllm,pypi,high,2,Nemotron_Nano_VL_Config;__getitem__;__init__,3,False,vllm-project/vllm
GHSA-9h52-p55h-vw2f,mcp,pypi,high,1,__init__,1,False,modelcontextprotocol/python-sdk
GHSA-pc5g-j9j7-p4q3,calibreweb,pypi,low,0,,0,False,
GHSA-hjqc-jx6g-rwp9,keras,pypi,high,2,__init__;extract_archive;extract_open_archive;filter_safe_paths;filter_safe_tarinfos;filter_safe_zipinfos;is_link_in_dir,7,False,keras-team/keras
GHSA-hgf8-39gv-g3f2,werkzeug,pypi,medium,1,safe_join,1,False,pallets/werkzeug
GHSA-r77h-rpp9-w2xm,spotipy,pypi,low,1,do_GET,1,False,spotipy-dev/spotipy
GHSA-768j-98cg-p3fv,fonttools,pypi,medium,1,__init__;main,2,False,fonttools/fonttools
GHSA-p3p5-xrmv-4j6x,trytond,pypi,high,0,,0,False,
GHSA-2w93-qwpp-vgvj,trytond,pypi,medium,0,,0,False,
GHSA-jqfc-9q34-prhg,trytond,pypi,medium,0,,0,False,
GHSA-9g7v-8wxv-mwxp,Keras,pypi,high,1,__init__;extract_archive;extract_open_archive;filter_safe_paths;filter_safe_tarinfos;filter_safe_zipinfos;is_link_in_dir,7,False,keras-team/keras
GHSA-24hm-wm2h-h8w7,peppol_py,pypi,medium,2,validate_peppol_document,1,False,iterasdev/peppol-py
GHSA-2mm6-624x-fqrr,pretix,pypi,low,0,,0,False,
GHSA-gx77-xgc2-4888,ray,pypi,critical,0,,0,False,
GHSA-gq25-78jf-v78c,tutor,pypi,low,0,,0,False,
GHSA-75hx-6r6j-hw56,python-mistralclient,pypi,medium,0,,0,False,
GHSA-q279-jhrf-cc6v,ray,pypi,critical,2,browsers_no_post_put_middleware;has_sec_fetch_headers;is_browser_request,3,False,nccgroup/singularity
GHSA-xv5p-fjw5-vrj6,fugue,pypi,high,1,__init__;make_client,2,False,fugue-project/fugue
GHSA-j4gv-6x9v-v23g,omero-web,pypi,low,1,,0,False,jquery-form/form
GHSA-m449-cwjh-6pw7,pypdf,pypi,medium,1,LzwCodec;__init__,2,False,py-pdf/pypdf
GHSA-xh5w-g8gq-r3v9,keylime,pypi,high,2,__enter__;notify_error,2,False,keylime/keylime
GHSA-j842-xgm4-wf88,mlx,pypi,medium,0,,0,False,
GHSA-w6vg-jg77-2qg6,mlx,pypi,medium,2,,0,False,ml-explore/mlx
GHSA-69j4-grxj-j64p,vllm,pypi,medium,2,apply_hf_chat_template;resolve_chat_template_kwargs,2,False,vllm-project/vllm
GHSA-pmqf-x6x8-p7qw,vllm,pypi,high,3,Blip2ImageEmbeddingInputs;Blip2ImagePixelInputs;EngineArgs;InternVLImageEmbeddingInputs;InternVLImagePixelInputs;LlavaImageEmbeddingInputs;LlavaImagePixelInputs;LlavaNextImageEmbeddingInputs;LlavaNextImagePixelInputs;ModelConfig;MultiModalConfig;PaliGemmaImageEmbeddingInputs;PaliGemmaImagePixelInputs;Phi3VImageEmbeddingInputs;Phi3VImagePixelInputs;__init__;__post_init__;_default_input_mapper;_image_pixels_to_features;_parse_and_validate_image_input;_process_image_input;_process_image_pixels;_task_to_convert;_to_mm_items;_validate_pixel_values;_validate_shape;add_cli_args;add_image_newline;create_model_config;forward;image_embeds;input_processor_for_clip;input_processor_for_internvl;input_processor_for_llava_next;input_processor_for_phi3v;input_processor_for_siglip;main;model_config;parse_image_embeds;pil_image;render_prompt_and_embeds,41,True,vllm-project/vllm
GHSA-mrw7-hf4f-83pf,vllm,pypi,high,2,EngineArgs;ModelConfig;MultiModalConfig;__init__;__post_init__;_task_to_convert;_to_mm_items;add_cli_args;create_model_config;main;model_config;parse_image_embeds;render_prompt_and_embeds,13,False,vllm-project/vllm
GHSA-6qv9-48xg-fc7f,langchain-core,pypi,high,2,_RestrictedSandboxedEnvironment;_get_jinja2_variables_from_template;_get_key;get_template_variables;getattr;is_safe_attribute;is_safe_callable;jinja2_formatter,8,False,langchain-ai/langchain
GHSA-7xcv-9j6c-2fmc,modular,pypi,critical,3,ZmqPullSocket;ZmqPushSocket;__init__,3,False,modular/modular
GHSA-frfh-8v73-gjg4,joserfc,pypi,critical,2,check_header,1,False,authlib/joserfc
GHSA-hcqg-5g63-7j9h,keystone,pypi,high,0,,0,False,
GHSA-4m32-cjv7-f425,astrbot,pypi,critical,1,__init__;_init_jwt_secret;auth_middleware;generate_jwt;get_process_using_port,5,False,AstrBotDevs/AstrBot
GHSA-4jvf-wx3f-2x8q,aws_advanced_python_wrapper,pypi,high,1,AuroraPgDialect;MultiAzClusterPgDialect;default_port;is_blue_green_status_available;is_dialect,5,False,aws/aws-advanced-python-wrapper
GHSA-g4r8-3qmh-pmch,pgadmin4,pypi,high,1,__configure_tls;search_ldap_user,2,False,pgadmin-org/pgadmin4
GHSA-cvf4-f829-762v,pgadmin4,pypi,high,1,__configure_tls;search_ldap_user,2,False,pgadmin-org/pgadmin4
GHSA-rm79-x4g6-hvg5,pgadmin4,pypi,medium,1,execute;filename_with_file_manager_path;get_restore_util_args;short_filepath,4,False,pgadmin-org/pgadmin4
GHSA-w2p4-p4rh-qcm3,pgadmin4,pypi,critical,1,has_meta_commands;use_restore_utility,2,False,pgadmin-org/pgadmin4
GHSA-rrx3-2x4g-mq2h,bugsink,pypi,high,1,BrotliError;MaxLengthExceeded;brotli_assert;brotli_generator,4,False,bugsink/bugsink
GHSA-fc2v-vcwj-269v,bugsink,pypi,high,4,StreamsTestCase;generator;test_compress_decompress_read_none;test_decompress_brotli_tiny_bomb;test_generator_reader;test_generator_reader_performance;test_max_data_writer;yielding_big_chunks;zlib_generator,9,False,google/brotli
GHSA-4c3j-3h7v-22q9,changedetection.io,pypi,low,1,JSONNotFound;__call__;_is_safe_url;_is_safe_valid_url;add_watch;ensure_data_dir_exists;get_socketio_path;is_safe_url;is_safe_valid_url;link;login;normalize_url_encoding;post;put,14,False,dgtlmoon/changedetection.io
GHSA-f83h-ghpp-7wcc,pdfminer.six,pypi,high,1,_load_data,1,False,pdfminer/pdfminer.six
GHSA-wf5f-4jwr-ppcp,pdfminer.six,pypi,high,1,_load_data,1,False,pdfminer/pdfminer.six
GHSA-vm2f-46xc-5jc3,AstrBot,pypi,medium,0,,0,False,
GHSA-xrj9-mw57-j34v,AstrBot,pypi,high,0,,0,False,
GHSA-cm35-v4vp-5xvx,open-webui,pypi,high,1,flush_pending_delta_data,1,False,open-webui/open-webui
GHSA-w7xj-8fx7-wfch,open-webui,pypi,high,1,,0,False,open-webui/open-webui
GHSA-w832-gg5g-x44m,datasette,pypi,low,1,handle_404,1,False,simonw/datasette
GHSA-wwqv-p2pp-99h5,langgraph-checkpoint,pypi,high,1,InvalidModuleError;SerializerCompat;SerializerProtocol;__init__;_check_allowed_modules;_default;_encode_constructor_args;_msgpack_ext_hook_to_json;_revive_lc2;aget_tuple;alist;aput;dumps;dumps_typed;get_tuple;list;loads;loads_typed;maybe_add_typed_methods;put,20,True,langchain-ai/langgraph
GHSA-gr35-vpx2-qxhc,weblate,pypi,low,2,Migration;is_new_login;update_audit_log,3,False,WeblateOrg/weblate
GHSA-qw25-v68c-qjf3,django,pypi,high,4,HttpResponseRedirectBase,1,False,django/django
GHSA-frmv-pr5f-9mcr,django,pypi,critical,4,Q,1,False,django/django
GHSA-m35w-xx8c-6xc7,doris-mcp-server,pypi,medium,1,MockAuthContext;__init__;_analyze_query_distribution;execute_sql_for_mcp;execute_sql_query,5,False,apache/doris-mcp-server
GHSA-crvm-xjhm-9h29,octoprint,pypi,medium,1,,0,False,OctoPrint/OctoPrint
GHSA-4vcx-3pj3-44m7,dosage,pypi,high,1,__init__;connect,2,False,webcomics/dosage
GHSA-vvw2-h478-xwr3,dspy,pypi,medium,0,,0,False,
GHSA-j945-qm58-4gjx,motioneye,pypi,high,0,,0,False,
GHSA-vw84-hprm-cxmm,agno,pypi,high,0,,0,False,
GHSA-f556-49jc-4rvc,ansible,pypi,medium,1,_file_transport_command;_get_boto_client,2,False,ansible-collections/community.aws
GHSA-97w9-v595-3h5q,cryptidy,pypi,medium,0,,0,False,
GHSA-2qfp-q593-8484,brotli,pypi,high,4,__init__;__str__;_brotli_decompress;_check_max_size;_unzstd;_warn_unknown_encoding;gunzip;process_response;requires_boto3;requires_mitmproxy,10,False,google/brotli
GHSA-28jp-44vh-q42h,keras,pypi,high,2,__init__;extract_archive;extract_open_archive;filter_safe_paths;filter_safe_tarinfos;filter_safe_zipinfos;is_link_in_dir,7,False,keras-team/keras
GHSA-pfrv-63w8-q7rq,pdf2zh,pypi,low,0,,0,False,
GHSA-gp5f-cx7h-8q6f,apache-airflow,pypi,medium,0,,0,False,
GHSA-273c-4g26-4jpm,apache-airflow,pypi,medium,2,DagReportCollectionResponse;DagReportResponse;get_dag_reports,3,False,apache/airflow
GHSA-v3c9-j6h9-66v4,apache-airflow,pypi,medium,0,,0,False,
GHSA-7p73-8jqx-23r8,langgraph-checkpoint-sqlite,pypi,high,1,_decode_ns_text;_get_batch_GET_ops_queries;_get_batch_list_namespaces_queries;_prepare_batch_search_queries;_validate_filter_key,5,False,langchain-ai/langgraph
GHSA-grjp-54v3-c442,usd-core,pypi,medium,1,,0,False,PixarAnimationStudios/OpenUSD
GHSA-pqhf-p39g-3x64,uv,pypi,medium,1,,0,False,astral-sh/uv
GHSA-2hvh-cw5c-8q8q,ckan,pypi,medium,1,login,1,False,ckan/ckan
GHSA-6xj8-rrqx-r4cv,mlflow,pypi,high,1,_validate_password;_validate_username;authenticate_user;signup,4,False,mlflow/mlflow
GHSA-5cvj-7rg6-jggj,mlflow,pypi,high,3,_create_model_version;get,2,False,B-Step62/mlflow
GHSA-rj5c-58rq-j5g5,fastmcp,pypi,medium,0,,0,False,
GHSA-mxxr-jv3v-6pgc,fastmcp,pypi,medium,2,create_callback_html;create_detail_box;create_info_box;create_page;create_status_message,5,False,jlowin/fastmcp
GHSA-c2jp-c369-7pvx,fastmcp,pypi,high,0,,0,False,
GHSA-2r4h-8jxv-w2j8,ckan,pypi,medium,2,get_request_param;markdown_extract;render_markdown,3,False,ckan/ckan
GHSA-mq84-hjqx-cwf2,keras,pypi,medium,2,__init__;set_vocabulary,2,False,keras-team/keras
GHSA-7f5h-v6xp-fcq8,starlette,pypi,high,2,MalformedRangeHeader;RangeNotSatisfiable;__call__;__init__;_handle_multiple_ranges;_handle_simple;_handle_single_range;_parse_range_header;_parse_ranges;_should_use_range;generate_multipart;set_stat_headers;wrap,13,False,Kludex/starlette
GHSA-p3v4-c93g-cmhw,bbot,pypi,medium,0,,0,False,
GHSA-wq2g-r956-j8cc,pg8000,pypi,high,0,,0,False,
GHSA-4h97-wpxp-3757,langgraph-checkpoint-sqlite,pypi,high,2,_decode_ns_text;_get_batch_GET_ops_queries;_get_batch_list_namespaces_queries;_prepare_batch_search_queries;_validate_filter_key,5,False,langchain-ai/langgraph
GHSA-jfx9-29x2-rv3j,pypdf,pypi,medium,2,LzwCodec;__init__;decode,3,False,py-pdf/pypdf
GHSA-vr63-x8vc-m265,pypdf,pypi,medium,2,extract_inline_DCT;read,2,False,py-pdf/pypdf
GHSA-r397-ff8c-wv2g,aiomysql,pypi,high,2,__init__;_read_ok_packet,2,False,aio-libs/aiomysql
GHSA-cq46-m9x9-j8w2,scapy,pypi,medium,1,_scapy_exts;_validate_local;init_session;interact;load_session;ptpython_configure;save_session;update_session,8,False,secdev/scapy
GHSA-8mf9-rmgw-33qc,smolagents,pypi,medium,1,_escape_xpath_string;save_screenshot;search_item_ctrl_f,3,False,huggingface/smolagents
GHSA-535g-62r7-cx6v,nautobot-ssot,pypi,medium,1,AutomationGatewayModelTable;AutomationGatewayModelUIViewSet;DiffPanel;JobResultViewTab;Meta;Migration;SSOTInfobloxConfig;SSOTInfobloxConfigChangeLogView;SSOTInfobloxConfigNotesView;SSOTInfobloxConfigUIViewSet;SSOTServiceNowConfig;SSOTServiceNowConfigView;SSOTvSphereConfigChangeLogView;SSOTvSphereConfigNotesView;SSOTvSphereConfigUIViewSet;StatisticsObjectPanel;Sync;SyncBulkDeleteView;SyncBulkEditForm;SyncDeleteView;SyncFilterForm;SyncForm;SyncJobResultView;SyncListView;SyncLogEntriesView;SyncLogEntryFilterForm;SyncLogEntryFilterSet;SyncLogEntryListView;SyncLogEntrySerializer;SyncLogEntryUIViewSet;SyncLogEntryViewSet;SyncObjectPanel;SyncSerializer;SyncUIViewSet;SyncView;SyncViewSet;__str__;_add_integrations;datetime_with_timesince;dry_run_label;duration;end_time;extra_context;form_valid;get;get_duration_display;get_extra_context;get_required_permission;get_source_display;get_source_url;get_target_display;get_target_url;get_template_name;get_value;is_truthy;jobresult;load;logentries;render;render_value,60,True,nautobot/nautobot-app-ssot
GHSA-w476-p2h3-79g9,uv,pypi,low,2,,0,False,astral-sh/uv
GHSA-g9qw-g6rv-3889,taguette,pypi,medium,0,,0,False,
GHSA-7rc8-5c8q-jr6j,taguette,pypi,high,0,,0,False,
GHSA-cvhh-q5g5-qprp,keras,pypi,critical,1,from_config,1,False,keras-team/keras
GHSA-f74j-gffq-vm9p,pyquokka,pypi,critical,0,,0,False,
GHSA-rmjr-87wv-gf87,mammoth,pypi,medium,1,,0,False,mwilliamson/mammoth.js
GHSA-rfh5-c9h5-q8jm,reflex,pypi,low,1,redirect_script,1,False,reflex-dev/reflex
GHSA-6p6v-m64v-jx8q,pyspark,pypi,low,3,,0,False,apache/spark
GHSA-mq77-rv97-285m,homeassistant,pypi,high,0,,0,False,
GHSA-rg9h-vx28-xxp5,llama-index,pypi,high,1,,0,False,run-llama/llama_index
GHSA-g7f3-828f-7h7m,authlib,pypi,medium,1,compress;decompress,2,False,authlib/authlib
GHSA-p34h-wq7j-h5v6,python-ldap,pypi,medium,1,escape_dn_chars;test_escape_dn_chars,2,False,python-ldap/python-ldap
GHSA-r7r6-cc7p-4v5m,python-ldap,pypi,medium,1,escape_filter_chars;test_escape_filter_chars_mode1,2,False,python-ldap/python-ldap
GHSA-pq5p-34cr-23v9,authlib,pypi,high,1,JsonWebSignature;deserialize_compact;extract_header,3,False,authlib/authlib
GHSA-h6m2-r6h9-4c44,bbot,pypi,critical,1,clone_git_repository;download_files;git_catfile;handle_event;sanitize_config;sanitize_git_repo;setup,7,False,blacklanternsecurity/bbot
GHSA-63wh-p5fx-h4vc,bbot,pypi,medium,1,clone_git_repository;download_files;git_catfile;handle_event;sanitize_config;sanitize_git_repo;setup,7,False,blacklanternsecurity/bbot
GHSA-fhw8-8v9p-7jp7,bbot,pypi,critical,1,filter_event,1,False,blacklanternsecurity/bbot
GHSA-wv4w-6qv2-qqfg,social-auth-app-django,pypi,medium,2,create_user,1,False,python-social-auth/social-app-django
GHSA-cjjf-27cc-pvmv,pyload-ng,pypi,high,2,addcrypted,1,False,pyload/pyload
GHSA-m9mp-6x32-5rhg,scio-pypi,pypi,critical,0,,0,False,
GHSA-fh66-fcv5-jjfr,matrix-synapse,pypi,medium,3,DeviceKeys;KeyObject;KeyUploadRequestBody;KeyUploadServlet;__init__;on_POST;upload_keys_for_user;validate_fallback_keys;validate_one_time_keys,9,False,element-hq/synapse
GHSA-3f6c-7fw2-ppm4,vllm,pypi,high,1,async_get_bytes;get_async_response;get_bytes;get_response;get_vllm_port;load_from_url;load_from_url_async,7,False,vllm-project/vllm
GHSA-527m-2xhr-j27g,llamafactory,pypi,high,1,_process_request;check_lfi_path;check_ssrf_url;jsonify,4,False,hiyouga/LLaMAFactory
GHSA-6fvq-23cw-5628,vllm,pypi,medium,2,AssistantTracker;FrontendArgs;__init__;apply_hf_chat_template;create_chat_completion;init_app_state;parse;parse_chat_messages_futures;resolve_chat_template_kwargs,9,False,vllm-project/vllm
GHSA-wr9h-g72x-mwhm,vllm,pypi,high,1,AuthenticationMiddleware;__call__;load_log_config;verify_token,4,False,vllm-project/vllm
GHSA-g8c6-8fjj-2r4m,python-socketio,pypi,medium,1,__init__;_kafka_listen;_listen;_publish;_thread,5,False,miguelgrinberg/python-socketio
GHSA-hm36-ffrh-c77c,litestar,pypi,high,1,CacheObject;RateLimitConfig;__call__;__init__;cache_key_from_request;get_remote_address,6,False,litestar-org/litestar
GHSA-m42m-m8cr-8m58,langchain-text-splitters,pypi,high,2,HTMLSectionSplitter;__init__;convert_possible_tags_to_header,3,False,langchain-ai/langchain
GHSA-579p-qf78-fqm2,clearml,pypi,medium,1,safe_extract,1,False,clearml/clearml
GHSA-q92x-2x5g-h365,zenml,pypi,medium,1,_is_safe_tar_member;load,2,False,zenml-io/zenml
GHSA-8c95-hpq2-w46f,nicegui,pypi,medium,1,__init__;_handle_content_change;base64_favicon;build_svg;captions_and_overlays_demo;create;create_intro;error_content;face;lottie;main_demo;main_page;newline;notify_colors;other_vue_ui_frameworks_demo;overwrite_tailwind_style_demo;send;side_menu;svg_demo;text_element;tooltip_method_demo;tooltip_with_other_content;update,23,True,zauberzeug/nicegui
GHSA-26f6-wm47-7h7j,motioneye,pypi,high,0,,0,False,
GHSA-6px8-mr29-cj4r,datachain,pypi,low,2,CallableRegistry;_DefaultsState;_ensure_default_callables_registered;_is_serialized;_prepare;_reconstruct;clone_params;ensure_plugins_loaded;get;get_metastore;register;serialize_callable_name,12,False,iterative/datachain
GHSA-q95w-c7qg-hrff,django,pypi,low,2,has_leading_dir,1,False,django/django
GHSA-hpr9-3m2g-3j9p,django,pypi,high,2,check_alias,1,False,django/django
GHSA-xjv7-6w92-42r7,marimo,pypi,medium,1,_convert_scheme_to_ws;_create_mpl_proxy_middleware;_make_request;_mpl_handler;_template;build_routes;create_starlette_app;decorator;forward_to_client;forward_to_mpl;main_page;mpl_custom_css;mpl_fallback_handler;mpl_handler;mpl_images;mpl_js;mpl_path_rewrite;mpl_static;mpl_target_url;mpl_websocket;wrapper,21,True,marimo-team/marimo
GHSA-5m5w-w2h2-fqgq,spdk,pypi,medium,2,,0,False,spdk/spdk
GHSA-538v-3wq9-4h3r,pyfory,pypi,critical,2,Fory;FunctionSerializer;MethodSerializer;NativeFuncMethodSerializer;PickleCacheSerializer;PickleCacheStub;PickleSerializer;PickleStrongCacheSerializer;PickleStrongCacheStub;TypeResolver;TypeSerializer;UnsupportedSerializer;_PickleStub;_PicklerStub;_UnpicklerStub;__init__;__register_type;_create_serializer;_deserialize_function;_initialize_common;_initialize_xlang;_serialize;_serialize_function;_stub_cls;clear_memo;dump;get_typeinfo;load;read;read_buffer_object;reset_read;reset_write;throw_depth_limit_exceeded_exception;visit_customized;write;xread;xwrite,37,True,apache/fory
GHSA-v39m-5m9j-m9w9,mkdocs-include-markdown-plugin,pypi,medium,2,build_placeholder;escape_placeholders;found_include_markdown_tag;get_file_content;save_placeholder;unescape_placeholders,6,False,mondeja/mkdocs-include-markdown-plugin
GHSA-cr7q-2w66-hjcm,llama-index-core,pypi,high,1,,0,False,run-llama/llama_index
GHSA-vvfj-2jqx-52jm,jupyterlab,pypi,low,1,,0,False,jupyterlab/jupyterlab
GHSA-q475-2pgm-7hvp,apache-airflow,pypi,medium,0,,0,False,
GHSA-7x26-54jj-cvhr,openbabel,pypi,low,0,,0,False,
GHSA-62mq-grc2-53j3,openbabel,pypi,low,0,,0,False,
GHSA-9p6c-jcw8-x98f,openbabel,pypi,low,0,,0,False,
GHSA-5fgf-q57f-wwqf,openbabel,pypi,low,0,,0,False,
GHSA-95gx-jmhp-5p29,openbabel,pypi,low,0,,0,False,
GHSA-5gfq-xrq4-34rj,openbabel,pypi,low,0,,0,False,
GHSA-hvp2-4h2f-26w4,openbabel,pypi,low,0,,0,False,
GHSA-9x36-c74v-fgr6,ml-logger,pypi,medium,0,,0,False,
GHSA-57hm-8rjv-498w,ml-logger,pypi,low,0,,0,False,
GHSA-8x9j-2p8r-7xc6,ml-logger,pypi,medium,0,,0,False,
GHSA-x75h-m6jj-6cj2,llama-stack,pypi,medium,2,BFCLScoringFn;NoAPIKeyError;__init__;ast_checker;ast_parse;decode_ast;decode_execute;dict_checker;exec_checker;executable_checker_parallel_no_order;executable_checker_rest;executable_checker_simple;extract_arguments;find_description;gen_relevance_acc;gen_valid;get_distribution_template;get_inference_providers;get_language;get_parser;get_possible_answer_type;get_text;is_empty_output;is_function_calling_format_output;list_checker;list_dict_checker;multiple_function_checker;parallel_function_checker_enforce_order;parallel_function_checker_no_order;parse_java_function_call;parse_javascript_function_call;patten_matcher;postprocess;register_resources;resolve_ast_by_type;resolve_ast_call;score_row;simple_function_checker;standardize_string;string_checker;traverse;traverse_node;type_checker,43,True,llamastack/llama-stack
GHSA-4xh5-x5gv-qwph,pip,pypi,medium,2,_untar_without_filter;is_symlink_target_in_tar;pip_filter,3,False,pypa/pip
GHSA-776q-jw43-fhjx,apache-iotdb,pypi,critical,1,,0,False,apache/iotdb
GHSA-4w7r-h757-3r74,transformers,pypi,medium,2,MarianTokenizer;_convert_token_to_id;_do_use_weight_decay,3,False,huggingface/transformers
GHSA-5w3j-gwgh-4rfv,h2o,pypi,critical,1,,0,False,h2oai/h2o-3
GHSA-5xf2-f6ch-6p8r,codechecker,pypi,medium,1,,0,False,Ericsson/codechecker
GHSA-9ggr-2464-2j32,authlib,pypi,high,1,InvalidCritHeaderParameterNameError;__init__;_reject_unprotected_crit;_validate_crit_headers;_validate_json_jws;_validate_private_headers;deserialize_compact;serialize_compact;serialize_json,9,False,authlib/authlib
GHSA-36rr-ww3j-vrjv,keras,pypi,high,1,ModifiedMeanSquaredError;_deserialize_metric;_find_replace_nested_dict;_raise_for_lambda_deserialization;_serialize_function_to_config;deserialize;from_config;load_model;load_model_from_hdf5;model_from_config;save_model_to_hdf5;validate_config,12,False,keras-team/keras
GHSA-36fq-jgmw-4r9c,keras,pypi,high,2,Cross;Feature;Layer;Operation;__init__;_get_node_attribute_at_index;_obj_type;_retrieve_class_or_fn;compile_args_from_training_config;from_config;get_attr_skipset;load_model_from_hdf5;model_from_config;save_optimizer_weights_to_hdf5_group,14,False,keras-team/keras
GHSA-77wq-646f-jrm2,keras,pypi,high,1,ModifiedMeanSquaredError;_deserialize_metric;_find_replace_nested_dict;_raise_for_lambda_deserialization;_serialize_function_to_config;deserialize;from_config;load_model;load_model_from_hdf5;model_from_config;save_model_to_hdf5;validate_config,12,False,keras-team/keras
